timestamp,split,agent_id,area,provider,cash_in_bdt,cash_out_bdt,provider_emoney_before_bdt,provider_emoney_after_bdt,provider_safe_threshold_bdt,authorized_topup_bdt,feed_status,feed_age_minutes,ground_truth_anomaly,ground_truth_anomaly_type,ground_truth_data_quality_issue,event_context,shared_cash_after_bdt,shared_cash_safe_threshold_bdt
2026-05-17T02:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,5430,3570,837130,835270,19000,0,fresh,4,0,none,0,routine,68430,37000
2026-05-17T03:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,6600,7980,761250,762630,15000,0,fresh,1,0,none,0,routine,66550,37000
2026-05-17T03:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,6510,6540,798520,798550,17000,0,fresh,7,0,none,0,routine,66550,37000
2026-05-17T03:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,4610,5080,835270,835740,19000,0,fresh,5,0,none,0,routine,66550,37000
2026-05-17T04:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,8590,10070,762630,764110,15000,0,fresh,3,0,none,0,routine,62880,37000
2026-05-17T04:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,5170,6800,798550,800180,17000,0,fresh,3,0,none,0,routine,62880,37000
2026-05-17T04:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,4290,4850,835740,836300,19000,0,fresh,6,0,none,0,routine,62880,37000
2026-05-17T05:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,7520,8740,764110,765330,15000,0,fresh,4,0,none,0,routine,59860,37000
2026-05-17T05:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,7700,9160,800180,801640,17000,0,fresh,4,0,none,0,routine,59860,37000
2026-05-17T05:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,5120,5460,836300,836640,19000,0,fresh,8,0,none,0,routine,59860,37000
2026-05-17T06:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,8710,10970,765330,767590,15000,0,fresh,2,0,none,0,routine,53670,37000
2026-05-17T06:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,6960,8940,801640,803620,17000,0,fresh,8,0,none,0,routine,53670,37000
2026-05-17T06:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,5640,7590,836640,838590,19000,0,fresh,8,0,none,0,routine,53670,37000
2026-05-17T07:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,10650,11930,767590,768870,15000,0,fresh,1,0,none,0,routine,48520,37000
2026-05-17T07:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,6520,9310,803620,806410,17000,0,fresh,2,0,none,0,routine,48520,37000
2026-05-17T07:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,6380,7460,838590,839670,19000,0,fresh,2,0,none,0,routine,48520,37000
2026-05-17T08:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,7540,6540,768870,767870,15000,0,fresh,4,0,none,0,routine,49000,37000
2026-05-17T08:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,8780,9200,806410,806830,17000,0,fresh,7,0,none,0,routine,49000,37000
2026-05-17T08:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,5890,5990,839670,839770,19000,0,fresh,3,0,none,0,routine,49000,37000
2026-05-17T09:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,10440,12300,767870,769730,15000,0,fresh,3,0,none,0,routine,45300,37000
2026-05-17T09:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,7300,8750,806830,808280,17000,0,fresh,8,0,none,0,routine,45300,37000
2026-05-17T09:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,5720,6110,839770,840160,19000,0,fresh,2,0,none,0,routine,45300,37000
2026-05-17T10:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,12290,8870,769730,766310,15000,0,fresh,6,0,none,0,routine,50850,37000
2026-05-17T10:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,8530,6370,808280,806120,17000,0,conflicting,22,1,feed_conflict,1,routine,50850,37000
2026-05-17T10:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,6330,6360,840160,840190,19000,0,fresh,1,0,none,0,routine,50850,37000
2026-05-17T11:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,7100,11350,766310,770560,15000,0,fresh,3,0,none,0,routine,45260,37000
2026-05-17T11:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,7170,7360,806120,806310,17000,0,conflicting,39,1,feed_conflict,1,routine,45260,37000
2026-05-17T11:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,4710,5860,840190,841340,19000,0,fresh,6,0,none,0,routine,45260,37000
2026-05-17T12:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,8440,9510,770560,771630,15000,0,fresh,5,0,none,0,routine,43120,37000
2026-05-17T12:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,6260,6120,806310,806170,17000,0,fresh,6,0,none,0,routine,43120,37000
2026-05-17T12:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,4470,5680,841340,842550,19000,0,fresh,4,0,none,0,routine,43120,37000
2026-05-17T13:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,7680,8830,771630,772780,15000,0,fresh,7,0,none,0,routine,41870,37000
2026-05-17T13:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,7570,7350,806170,805950,17000,0,fresh,2,0,none,0,routine,41870,37000
2026-05-17T13:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,4530,4850,842550,842870,19000,0,fresh,3,0,none,0,routine,41870,37000
2026-05-17T14:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,7850,8490,772780,773420,15000,0,fresh,1,0,none,0,routine,40060,37000
2026-05-17T14:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,5760,5810,805950,806000,17000,0,fresh,4,0,none,0,routine,40060,37000
2026-05-17T14:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,3160,4280,842870,843990,19000,0,fresh,8,0,none,0,routine,40060,37000
2026-05-17T15:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,5120,7040,773420,775340,15000,0,fresh,2,0,none,0,routine,35810,37000
2026-05-17T15:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,5430,6520,806000,807090,17000,0,fresh,5,0,none,0,routine,35810,37000
2026-05-17T15:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,3480,4720,843990,845230,19000,0,fresh,1,0,none,0,routine,35810,37000
2026-05-17T16:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,1070,31580,775340,805850,15000,0,fresh,6,1,cashout_burst,0,routine,5470,37000
2026-05-17T16:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,980,770,807090,806880,17000,0,fresh,8,0,none,0,routine,5470,37000
2026-05-17T16:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,790,830,845230,845270,19000,0,fresh,5,0,none,0,routine,5470,37000
2026-05-17T17:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,1220,37510,805850,842140,15000,0,fresh,5,1,cashout_burst,0,routine,0,37000
2026-05-17T17:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,840,850,806880,806890,17000,0,fresh,7,0,none,0,routine,0,37000
2026-05-17T17:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,530,560,845270,845300,19000,0,fresh,5,0,none,0,routine,0,37000
2026-05-17T18:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,1210,35610,842140,876540,15000,0,fresh,6,1,cashout_burst,0,routine,0,37000
2026-05-17T18:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,850,1400,806890,807440,17000,0,fresh,4,0,none,0,routine,0,37000
2026-05-17T18:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,740,760,845300,845320,19000,0,fresh,6,0,none,0,routine,0,37000
2026-05-17T19:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,1130,1300,876540,876710,15000,0,fresh,2,0,none,0,routine,0,37000
2026-05-17T19:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,970,910,807440,807380,17000,0,fresh,6,0,none,0,routine,0,37000
2026-05-17T19:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,660,670,845320,845330,19000,0,fresh,8,0,none,0,routine,0,37000
2026-05-17T20:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,1040,1120,876710,876790,15000,0,fresh,8,0,none,0,routine,0,37000
2026-05-17T20:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,900,900,807380,807380,17000,0,fresh,1,0,none,0,routine,0,37000
2026-05-17T20:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,630,600,845330,845300,19000,0,fresh,1,0,none,0,routine,0,37000
2026-05-17T21:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,820,1130,876790,877100,15000,0,fresh,7,0,none,0,routine,0,37000
2026-05-17T21:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,1000,1050,807380,807430,17000,0,fresh,7,0,none,0,routine,0,37000
2026-05-17T21:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,720,730,845300,845310,19000,0,fresh,5,0,none,0,routine,0,37000
2026-05-17T22:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,1340,1490,877100,877250,15000,0,fresh,7,0,none,0,routine,0,37000
2026-05-17T22:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,870,1120,807430,807680,17000,0,fresh,7,0,none,0,routine,0,37000
2026-05-17T22:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,560,910,845310,845660,19000,0,fresh,2,0,none,0,routine,0,37000
2026-05-17T23:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,900,1230,877250,877580,15000,0,fresh,6,0,none,0,routine,0,37000
2026-05-17T23:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,1160,1170,807680,807690,17000,0,fresh,2,0,none,0,routine,0,37000
2026-05-17T23:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,610,620,845660,845670,19000,0,fresh,1,0,none,0,routine,0,37000
2026-05-18T00:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,2020,1910,877580,877470,15000,0,fresh,7,0,none,0,festival_demand,0,37000
2026-05-18T00:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,1050,1680,807690,808320,17000,0,fresh,5,0,none,0,festival_demand,0,37000
2026-05-18T00:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,1010,1260,845670,845920,19000,0,fresh,8,0,none,0,festival_demand,0,37000
2026-05-18T01:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,1530,1740,877470,877680,15000,0,fresh,1,0,none,0,festival_demand,0,37000
2026-05-18T01:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,1110,1460,808320,808670,17000,0,fresh,3,0,none,0,festival_demand,0,37000
2026-05-18T01:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,850,1090,845920,846160,19000,0,fresh,1,0,none,0,festival_demand,0,37000
2026-05-18T02:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,9470,8410,877680,876620,15000,0,fresh,5,0,none,0,festival_demand,166470,37000
2026-05-18T02:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,8020,7860,808670,808510,17000,0,fresh,8,0,none,0,festival_demand,166470,37000
2026-05-18T02:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,5960,5710,846160,845910,19000,0,fresh,7,0,none,0,festival_demand,166470,37000
2026-05-18T03:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,9460,15370,876620,882530,15000,0,fresh,4,0,none,0,festival_demand,157250,37000
2026-05-18T03:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,7350,11580,808510,812740,17000,0,fresh,2,0,none,0,festival_demand,157250,37000
2026-05-18T03:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,7200,6280,845910,844990,19000,0,fresh,4,0,none,0,festival_demand,157250,37000
2026-05-18T04:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,8110,8390,882530,882810,15000,0,fresh,6,0,none,0,festival_demand,153280,37000
2026-05-18T04:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,9160,10880,812740,814460,17000,0,fresh,2,0,none,0,festival_demand,153280,37000
2026-05-18T04:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,6920,8890,844990,846960,19000,0,fresh,6,0,none,0,festival_demand,153280,37000
2026-05-18T05:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,10450,13050,882810,885410,15000,0,fresh,5,0,none,0,festival_demand,151340,37000
2026-05-18T05:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,10500,9870,814460,813830,17000,0,fresh,7,0,none,0,festival_demand,151340,37000
2026-05-18T05:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,8270,8240,846960,846930,19000,0,fresh,6,0,none,0,festival_demand,151340,37000
2026-05-18T06:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,10290,13980,885410,889100,15000,0,fresh,5,0,none,0,festival_demand,142760,37000
2026-05-18T06:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,10920,16290,813830,819200,17000,0,fresh,7,0,none,0,festival_demand,142760,37000
2026-05-18T06:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,9590,9110,846930,846450,19000,0,fresh,6,0,none,0,festival_demand,142760,37000
2026-05-18T07:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,13390,14780,889100,890490,15000,0,fresh,7,0,none,0,festival_demand,138940,37000
2026-05-18T07:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,11120,11550,819200,819630,17000,0,fresh,3,0,none,0,festival_demand,138940,37000
2026-05-18T07:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,7710,9710,846450,848450,19000,0,fresh,7,0,none,0,festival_demand,138940,37000
2026-05-18T08:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,15000,16480,890490,891970,15000,0,fresh,4,0,none,0,festival_demand,130160,37000
2026-05-18T08:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,5770,10620,819630,824480,17000,0,fresh,7,0,none,0,festival_demand,130160,37000
2026-05-18T08:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,8930,11380,848450,850900,19000,0,fresh,7,0,none,0,festival_demand,130160,37000
2026-05-18T09:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,16840,16970,891970,892100,15000,0,fresh,4,0,none,0,festival_demand,123360,37000
2026-05-18T09:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,7850,12940,824480,829570,17000,0,fresh,7,0,none,0,festival_demand,123360,37000
2026-05-18T09:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,5850,7430,850900,852480,19000,0,fresh,8,0,none,0,festival_demand,123360,37000
2026-05-18T10:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,12750,16020,892100,895370,15000,0,fresh,1,0,none,0,festival_demand,115840,37000
2026-05-18T10:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,9070,12650,829570,833150,17000,0,fresh,6,0,none,0,festival_demand,115840,37000
2026-05-18T10:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,7220,7890,852480,853150,19000,0,conflicting,45,1,feed_conflict,1,festival_demand,115840,37000
2026-05-18T11:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,15110,17200,895370,897460,15000,0,fresh,7,0,none,0,festival_demand,109490,37000
2026-05-18T11:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,10580,12270,833150,834840,17000,0,fresh,1,0,none,0,festival_demand,109490,37000
2026-05-18T11:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,6870,9440,853150,855720,19000,0,conflicting,37,1,feed_conflict,1,festival_demand,109490,37000
2026-05-18T12:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,12050,12870,897460,898280,15000,0,fresh,5,0,none,0,festival_demand,113720,37000
2026-05-18T12:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,11750,9420,834840,832510,17000,0,fresh,3,0,none,0,festival_demand,113720,37000
2026-05-18T12:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,8850,6130,855720,853000,19000,0,fresh,4,0,none,0,festival_demand,113720,37000
2026-05-18T13:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,12270,8340,898280,894350,15000,0,fresh,1,0,none,0,festival_demand,114680,37000
2026-05-18T13:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,7580,9810,832510,834740,17000,0,fresh,7,0,none,0,festival_demand,114680,37000
2026-05-18T13:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,5800,6540,853000,853740,19000,0,fresh,2,0,none,0,festival_demand,114680,37000
2026-05-18T14:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,9550,11210,894350,896010,15000,0,fresh,2,0,none,0,festival_demand,113880,37000
2026-05-18T14:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,9150,7360,834740,832950,17000,0,fresh,8,0,none,0,festival_demand,113880,37000
2026-05-18T14:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,5330,6260,853740,854670,19000,0,fresh,7,0,none,0,festival_demand,113880,37000
2026-05-18T15:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,9130,6400,896010,893280,15000,0,fresh,4,0,none,0,festival_demand,112930,37000
2026-05-18T15:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,7120,8920,832950,834750,17000,0,fresh,4,0,none,0,festival_demand,112930,37000
2026-05-18T15:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,5400,7280,854670,856550,19000,0,fresh,8,0,none,0,festival_demand,112930,37000
2026-05-18T16:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,1620,1650,893280,893310,15000,0,fresh,8,0,none,0,festival_demand,73100,37000
2026-05-18T16:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,1530,41410,834750,874630,17000,0,fresh,6,1,cashout_burst,0,festival_demand,73100,37000
2026-05-18T16:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,940,860,856550,856470,19000,0,fresh,1,0,none,0,festival_demand,73100,37000
2026-05-18T17:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,1560,1520,893310,893270,15000,0,fresh,4,0,none,0,festival_demand,33840,37000
2026-05-18T17:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,1360,40540,874630,913810,17000,0,fresh,4,1,cashout_burst,0,festival_demand,33840,37000
2026-05-18T17:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,1000,1120,856470,856590,19000,0,fresh,6,0,none,0,festival_demand,33840,37000
2026-05-18T18:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,1670,1980,893270,893580,15000,0,fresh,5,0,none,0,festival_demand,0,37000
2026-05-18T18:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,1290,39410,913810,951930,17000,0,fresh,6,1,cashout_burst,0,festival_demand,0,37000
2026-05-18T18:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,560,970,856590,857000,19000,0,fresh,5,0,none,0,festival_demand,0,37000
2026-05-18T19:00:00+00:00,validation,AGT-SYL-012,Uposhohor,bKash,1260,1610,893580,893930,15000,0,fresh,5,0,none,0,festival_demand,0,37000
2026-05-18T19:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Nagad,1480,1290,951930,951740,17000,0,fresh,8,0,none,0,festival_demand,0,37000
2026-05-18T19:00:00+00:00,validation,AGT-SYL-012,Uposhohor,Rocket,1020,1020,857000,857000,19000,0,fresh,1,0,none,0,festival_demand,0,37000
2026-05-18T20:00:00+00:00,test,AGT-SYL-012,Uposhohor,bKash,1330,2030,893930,894630,15000,0,fresh,4,0,none,0,festival_demand,0,37000
2026-05-18T20:00:00+00:00,test,AGT-SYL-012,Uposhohor,Nagad,1060,1490,951740,952170,17000,0,fresh,2,0,none,0,festival_demand,0,37000
2026-05-18T20:00:00+00:00,test,AGT-SYL-012,Uposhohor,Rocket,1110,1000,857000,856890,19000,0,fresh,6,0,none,0,festival_demand,0,37000
2026-05-18T21:00:00+00:00,test,AGT-SYL-012,Uposhohor,bKash,1430,1780,894630,894980,15000,0,fresh,1,0,none,0,festival_demand,0,37000
2026-05-18T21:00:00+00:00,test,AGT-SYL-012,Uposhohor,Nagad,1190,1480,952170,952460,17000,0,fresh,2,0,none,0,festival_demand,0,37000
2026-05-18T21:00:00+00:00,test,AGT-SYL-012,Uposhohor,Rocket,790,970,856890,857070,19000,0,fresh,8,0,none,0,festival_demand,0,37000
2026-05-18T22:00:00+00:00,test,AGT-SYL-012,Uposhohor,bKash,1570,1840,894980,895250,15000,0,fresh,5,0,none,0,festival_demand,0,37000
2026-05-18T22:00:00+00:00,test,AGT-SYL-012,Uposhohor,Nagad,1610,1410,952460,952260,17000,0,fresh,2,0,none,0,festival_demand,0,37000
2026-05-18T22:00:00+00:00,test,AGT-SYL-012,Uposhohor,Rocket,950,1120,857070,857240,19000,0,fresh,6,0,none,0,festival_demand,0,37000
2026-05-18T23:00:00+00:00,test,AGT-SYL-012,Uposhohor,bKash,1650,1630,895250,895230,15000,0,fresh,2,0,none,0,festival_demand,0,37000
2026-05-18T23:00:00+00:00,test,AGT-SYL-012,Uposhohor,Nagad,1260,1260,952260,952260,17000,0,fresh,7,0,none,0,festival_demand,0,37000
2026-05-18T23:00:00+00:00,test,AGT-SYL-012,Uposhohor,Rocket,870,1080,857240,857450,19000,0,fresh,1,0,none,0,festival_demand,0,37000
2026-05-19T00:00:00+00:00,test,AGT-SYL-012,Uposhohor,bKash,1970,2190,895230,895450,15000,0,fresh,7,0,none,0,festival_demand,260,37000
2026-05-19T00:00:00+00:00,test,AGT-SYL-012,Uposhohor,Nagad,1600,1000,952260,951660,17000,0,fresh,8,0,none,0,festival_demand,260,37000
2026-05-19T00:00:00+00:00,test,AGT-SYL-012,Uposhohor,Rocket,840,960,857450,857570,19000,0,fresh,6,0,none,0,festival_demand,260,37000
2026-05-19T01:00:00+00:00,test,AGT-SYL-012,Uposhohor,bKash,1620,1950,895450,895780,15000,0,fresh,6,0,none,0,festival_demand,0,37000
2026-05-19T01:00:00+00:00,test,AGT-SYL-012,Uposhohor,Nagad,1200,1390,951660,951850,17000,0,fresh,8,0,none,0,festival_demand,0,37000
2026-05-19T01:00:00+00:00,test,AGT-SYL-012,Uposhohor,Rocket,940,1200,857570,857830,19000,0,fresh,4,0,none,0,festival_demand,0,37000
2026-05-19T02:00:00+00:00,test,AGT-SYL-012,Uposhohor,bKash,9810,12280,895780,898250,15000,0,fresh,1,0,none,0,festival_demand,162710,37000
2026-05-19T02:00:00+00:00,test,AGT-SYL-012,Uposhohor,Nagad,7170,5880,951850,950560,17000,0,fresh,5,0,none,0,festival_demand,162710,37000
2026-05-19T02:00:00+00:00,test,AGT-SYL-012,Uposhohor,Rocket,5900,7010,857830,858940,19000,0,fresh,4,0,none,0,festival_demand,162710,37000
2026-05-19T03:00:00+00:00,test,AGT-SYL-012,Uposhohor,bKash,10570,9420,898250,897100,15000,0,fresh,8,0,none,0,festival_demand,162590,37000
2026-05-19T03:00:00+00:00,test,AGT-SYL-012,Uposhohor,Nagad,9570,10110,950560,951100,17000,0,fresh,7,0,none,0,festival_demand,162590,37000
2026-05-19T03:00:00+00:00,test,AGT-SYL-012,Uposhohor,Rocket,5970,6700,858940,859670,19000,0,fresh,3,0,none,0,festival_demand,162590,37000
2026-05-19T04:00:00+00:00,test,AGT-SYL-012,Uposhohor,bKash,11460,10480,897100,896120,15000,0,fresh,6,0,none,0,festival_demand,162710,37000
2026-05-19T04:00:00+00:00,test,AGT-SYL-012,Uposhohor,Nagad,11200,10040,951100,949940,17000,0,fresh,8,0,none,0,festival_demand,162710,37000
2026-05-19T04:00:00+00:00,test,AGT-SYL-012,Uposhohor,Rocket,6990,9010,859670,861690,19000,0,fresh,8,0,none,0,festival_demand,162710,37000
2026-05-19T05:00:00+00:00,test,AGT-SYL-012,Uposhohor,bKash,11440,12400,896120,897080,15000,0,fresh,7,0,none,0,festival_demand,158750,37000
2026-05-19T05:00:00+00:00,test,AGT-SYL-012,Uposhohor,Nagad,11320,11520,949940,950140,17000,0,fresh,7,0,none,0,festival_demand,158750,37000
2026-05-19T05:00:00+00:00,test,AGT-SYL-012,Uposhohor,Rocket,6410,9210,861690,864490,19000,0,fresh,5,0,none,0,festival_demand,158750,37000
2026-05-19T06:00:00+00:00,test,AGT-SYL-012,Uposhohor,bKash,14350,15440,897080,898170,15000,0,fresh,1,0,none,0,festival_demand,150950,37000
2026-05-19T06:00:00+00:00,test,AGT-SYL-012,Uposhohor,Nagad,9820,14900,950140,955220,17000,0,fresh,3,0,none,0,festival_demand,150950,37000
2026-05-19T06:00:00+00:00,test,AGT-SYL-012,Uposhohor,Rocket,6160,7790,864490,866120,19000,0,fresh,5,0,none,0,festival_demand,150950,37000
2026-05-19T07:00:00+00:00,test,AGT-SYL-012,Uposhohor,bKash,12170,11630,898170,897630,15000,0,fresh,3,0,none,0,festival_demand,153950,37000
2026-05-19T07:00:00+00:00,test,AGT-SYL-012,Uposhohor,Nagad,12770,10740,955220,953190,17000,0,fresh,6,0,none,0,festival_demand,153950,37000
2026-05-19T07:00:00+00:00,test,AGT-SYL-012,Uposhohor,Rocket,8880,8450,866120,865690,19000,0,fresh,2,0,none,0,festival_demand,153950,37000
2026-05-19T08:00:00+00:00,test,AGT-SYL-012,Uposhohor,bKash,12480,12420,897630,897570,15000,0,fresh,2,0,none,0,festival_demand,154270,37000
2026-05-19T08:00:00+00:00,test,AGT-SYL-012,Uposhohor,Nagad,11790,8740,953190,950140,17000,0,fresh,5,0,none,0,festival_demand,154270,37000
2026-05-19T08:00:00+00:00,test,AGT-SYL-012,Uposhohor,Rocket,7140,9930,865690,868480,19000,0,fresh,1,0,none,0,festival_demand,154270,37000
2026-05-19T09:00:00+00:00,test,AGT-SYL-012,Uposhohor,bKash,15720,19110,897570,900960,15000,0,fresh,3,0,none,0,festival_demand,147250,37000
2026-05-19T09:00:00+00:00,test,AGT-SYL-012,Uposhohor,Nagad,7190,12570,950140,955520,17000,0,fresh,2,0,none,0,festival_demand,147250,37000
2026-05-19T09:00:00+00:00,test,AGT-SYL-012,Uposhohor,Rocket,9040,7290,868480,866730,19000,0,fresh,6,0,none,0,festival_demand,147250,37000
2026-05-19T10:00:00+00:00,test,AGT-SYL-012,Uposhohor,bKash,13090,11360,900960,899230,15000,0,fresh,8,0,none,0,festival_demand,144610,37000
2026-05-19T10:00:00+00:00,test,AGT-SYL-012,Uposhohor,Nagad,13580,12240,955520,954180,17000,0,fresh,7,0,none,0,festival_demand,144610,37000
2026-05-19T10:00:00+00:00,test,AGT-SYL-012,Uposhohor,Rocket,6360,12070,866730,872440,19000,0,delayed,33,1,feed_delay,1,festival_demand,144610,37000
2026-05-19T11:00:00+00:00,test,AGT-SYL-012,Uposhohor,bKash,11500,7880,899230,895610,15000,0,fresh,1,0,none,0,festival_demand,145270,37000
