timestamp,split,agent_id,area,shared_cash_before_bdt,shared_cash_after_bdt,shared_cash_safe_threshold_bdt,total_cash_in_bdt,total_cash_out_bdt,net_cash_change_bdt,authorized_cash_support_bdt,event_context,ground_truth_shortage_within_6h,ground_truth_shortage_minutes,next_shared_cash_bdt
2026-05-12T13:00:00+00:00,train,AGT-SYL-008,Amberkhana,160440,157430,37000,17030,20040,0,0,routine,1,240,152110
2026-05-12T14:00:00+00:00,train,AGT-SYL-008,Amberkhana,157430,152110,37000,13530,18850,0,0,routine,1,180,108760
2026-05-12T15:00:00+00:00,train,AGT-SYL-008,Amberkhana,152110,108760,37000,14740,58090,0,0,routine,1,120,70950
2026-05-12T16:00:00+00:00,train,AGT-SYL-008,Amberkhana,108760,70950,37000,2340,40150,0,0,routine,1,60,28380
2026-05-12T17:00:00+00:00,train,AGT-SYL-008,Amberkhana,70950,28380,37000,2230,44800,0,0,routine,1,60,28190
2026-05-12T18:00:00+00:00,train,AGT-SYL-008,Amberkhana,28380,28190,37000,2840,3030,0,0,routine,1,60,28430
2026-05-12T19:00:00+00:00,train,AGT-SYL-008,Amberkhana,28190,28430,37000,2580,2340,240,0,routine,1,60,28050
2026-05-12T20:00:00+00:00,train,AGT-SYL-008,Amberkhana,28430,28050,37000,2340,2720,0,0,routine,1,60,28570
2026-05-12T21:00:00+00:00,train,AGT-SYL-008,Amberkhana,28050,28570,37000,2840,2320,520,0,routine,1,60,28590
2026-05-12T22:00:00+00:00,train,AGT-SYL-008,Amberkhana,28570,28590,37000,2890,2870,20,0,routine,1,60,28260
2026-05-12T23:00:00+00:00,train,AGT-SYL-008,Amberkhana,28590,28260,37000,2230,2560,0,0,routine,1,60,28030
2026-05-13T00:00:00+00:00,train,AGT-SYL-008,Amberkhana,28260,28030,37000,2350,2580,0,0,routine,1,60,27400
2026-05-13T01:00:00+00:00,train,AGT-SYL-008,Amberkhana,28030,27400,37000,2270,2900,0,0,routine,1,60,27870
2026-05-13T02:00:00+00:00,train,AGT-SYL-008,Amberkhana,27400,27870,37000,14950,14480,470,0,routine,1,60,24820
2026-05-13T03:00:00+00:00,train,AGT-SYL-008,Amberkhana,27870,24820,37000,15110,18160,0,0,routine,1,60,25390
2026-05-13T04:00:00+00:00,train,AGT-SYL-008,Amberkhana,24820,25390,37000,19100,18530,570,0,routine,1,60,25380
2026-05-13T05:00:00+00:00,train,AGT-SYL-008,Amberkhana,25390,25380,37000,17340,17350,0,0,routine,1,60,24410
2026-05-13T06:00:00+00:00,train,AGT-SYL-008,Amberkhana,25380,24410,37000,20700,21670,0,0,routine,1,60,18470
2026-05-13T07:00:00+00:00,train,AGT-SYL-008,Amberkhana,24410,18470,37000,20140,26080,0,0,routine,1,60,19750
2026-05-13T08:00:00+00:00,train,AGT-SYL-008,Amberkhana,18470,19750,37000,21790,20510,1280,0,routine,1,60,18150
2026-05-13T09:00:00+00:00,train,AGT-SYL-008,Amberkhana,19750,18150,37000,22390,23990,0,0,routine,1,60,14950
2026-05-13T10:00:00+00:00,train,AGT-SYL-008,Amberkhana,18150,14950,37000,20170,23370,0,0,routine,1,60,17110
2026-05-13T11:00:00+00:00,train,AGT-SYL-008,Amberkhana,14950,17110,37000,22350,20190,2160,0,routine,1,60,19970
2026-05-13T12:00:00+00:00,train,AGT-SYL-008,Amberkhana,17110,19970,37000,20400,17540,2860,0,routine,1,60,18110
2026-05-13T13:00:00+00:00,train,AGT-SYL-008,Amberkhana,19970,18110,37000,16160,18020,0,0,routine,1,60,16920
2026-05-13T14:00:00+00:00,train,AGT-SYL-008,Amberkhana,18110,16920,37000,17480,18670,0,0,routine,1,60,0
2026-05-13T15:00:00+00:00,train,AGT-SYL-008,Amberkhana,16920,0,37000,10830,57950,0,0,routine,1,60,0
2026-05-13T16:00:00+00:00,train,AGT-SYL-008,Amberkhana,0,0,37000,2080,41950,0,0,routine,1,60,0
2026-05-13T17:00:00+00:00,train,AGT-SYL-008,Amberkhana,0,0,37000,2670,46160,0,0,routine,1,60,0
2026-05-13T18:00:00+00:00,train,AGT-SYL-008,Amberkhana,0,0,37000,2240,3030,0,0,routine,1,60,10
2026-05-13T19:00:00+00:00,train,AGT-SYL-008,Amberkhana,0,10,37000,2800,2790,10,0,routine,1,60,0
2026-05-13T20:00:00+00:00,train,AGT-SYL-008,Amberkhana,10,0,37000,2500,2900,0,0,routine,1,60,60
2026-05-13T21:00:00+00:00,train,AGT-SYL-008,Amberkhana,0,60,37000,2770,2710,60,0,routine,1,60,0
2026-05-13T22:00:00+00:00,train,AGT-SYL-008,Amberkhana,60,0,37000,2440,2950,0,0,routine,1,60,0
2026-05-13T23:00:00+00:00,train,AGT-SYL-008,Amberkhana,0,0,37000,2330,2800,0,0,routine,1,60,70
2026-05-14T00:00:00+00:00,train,AGT-SYL-008,Amberkhana,0,70,37000,2740,2670,70,0,routine,1,60,0
2026-05-14T01:00:00+00:00,train,AGT-SYL-008,Amberkhana,70,0,37000,2570,2690,0,0,routine,0,,162450
2026-05-14T02:00:00+00:00,train,AGT-SYL-008,Amberkhana,0,162450,37000,14680,17230,0,165000,routine,0,,161980
2026-05-14T03:00:00+00:00,train,AGT-SYL-008,Amberkhana,162450,161980,37000,16310,16780,0,0,routine,0,,163930
2026-05-14T04:00:00+00:00,train,AGT-SYL-008,Amberkhana,161980,163930,37000,20490,18540,1950,0,routine,0,,162010
2026-05-14T05:00:00+00:00,train,AGT-SYL-008,Amberkhana,163930,162010,37000,18660,20580,0,0,routine,0,,157780
2026-05-14T06:00:00+00:00,train,AGT-SYL-008,Amberkhana,162010,157780,37000,18450,22680,0,0,routine,0,,157180
2026-05-14T07:00:00+00:00,train,AGT-SYL-008,Amberkhana,157780,157180,37000,21540,22140,0,0,routine,0,,154280
2026-05-14T08:00:00+00:00,train,AGT-SYL-008,Amberkhana,157180,154280,37000,19450,22350,0,0,routine,0,,153530
2026-05-14T09:00:00+00:00,train,AGT-SYL-008,Amberkhana,154280,153530,37000,21600,22350,0,0,routine,0,,149860
2026-05-14T10:00:00+00:00,train,AGT-SYL-008,Amberkhana,153530,149860,37000,21370,25040,0,0,routine,1,360,148120
2026-05-14T11:00:00+00:00,train,AGT-SYL-008,Amberkhana,149860,148120,37000,19720,21460,0,0,routine,1,300,152220
2026-05-14T12:00:00+00:00,train,AGT-SYL-008,Amberkhana,148120,152220,37000,22200,18100,4100,0,routine,1,240,147890
2026-05-14T13:00:00+00:00,train,AGT-SYL-008,Amberkhana,152220,147890,37000,14920,19250,0,0,routine,1,180,145320
2026-05-14T14:00:00+00:00,train,AGT-SYL-008,Amberkhana,147890,145320,37000,15710,18280,0,0,routine,1,120,72310
2026-05-14T15:00:00+00:00,train,AGT-SYL-008,Amberkhana,145320,72310,37000,13880,86890,0,0,routine,1,60,0
2026-05-14T16:00:00+00:00,train,AGT-SYL-008,Amberkhana,72310,0,37000,2420,78220,0,0,routine,1,60,0
2026-05-14T17:00:00+00:00,train,AGT-SYL-008,Amberkhana,0,0,37000,2130,79540,0,0,routine,1,60,0
2026-05-14T18:00:00+00:00,train,AGT-SYL-008,Amberkhana,0,0,37000,2720,74540,0,0,routine,1,60,0
2026-05-14T19:00:00+00:00,train,AGT-SYL-008,Amberkhana,0,0,37000,2350,2480,0,0,routine,1,60,0
2026-05-14T20:00:00+00:00,train,AGT-SYL-008,Amberkhana,0,0,37000,2720,2740,0,0,routine,1,60,0
2026-05-14T21:00:00+00:00,train,AGT-SYL-008,Amberkhana,0,0,37000,2690,2780,0,0,routine,1,60,0
2026-05-14T22:00:00+00:00,train,AGT-SYL-008,Amberkhana,0,0,37000,2070,2750,0,0,routine,1,60,0
2026-05-14T23:00:00+00:00,train,AGT-SYL-008,Amberkhana,0,0,37000,2600,2890,0,0,routine,1,60,0
2026-05-15T00:00:00+00:00,train,AGT-SYL-008,Amberkhana,0,0,37000,4650,5020,0,0,payday+weekend,1,60,0
2026-05-15T01:00:00+00:00,train,AGT-SYL-008,Amberkhana,0,0,37000,3950,4390,0,0,payday+weekend,0,,162970
2026-05-15T02:00:00+00:00,train,AGT-SYL-008,Amberkhana,0,162970,37000,24320,26350,0,165000,payday+weekend,0,,154860
2026-05-15T03:00:00+00:00,train,AGT-SYL-008,Amberkhana,162970,154860,37000,23530,31640,0,0,payday+weekend,0,,153370
2026-05-15T04:00:00+00:00,train,AGT-SYL-008,Amberkhana,154860,153370,37000,28310,29800,0,0,payday+weekend,0,,148460
2026-05-15T05:00:00+00:00,train,AGT-SYL-008,Amberkhana,153370,148460,37000,29860,34770,0,0,payday+weekend,0,,148870
2026-05-15T06:00:00+00:00,train,AGT-SYL-008,Amberkhana,148460,148870,37000,33850,33440,410,0,payday+weekend,0,,144480
2026-05-15T07:00:00+00:00,train,AGT-SYL-008,Amberkhana,148870,144480,37000,27900,32290,0,0,payday+weekend,0,,149520
2026-05-15T08:00:00+00:00,train,AGT-SYL-008,Amberkhana,144480,149520,37000,41240,36200,5040,0,payday+weekend,0,,145260
2026-05-15T09:00:00+00:00,train,AGT-SYL-008,Amberkhana,149520,145260,37000,34510,38770,0,0,payday+weekend,0,,138410
2026-05-15T10:00:00+00:00,train,AGT-SYL-008,Amberkhana,145260,138410,37000,29990,36840,0,0,payday+weekend,0,,140300
2026-05-15T11:00:00+00:00,train,AGT-SYL-008,Amberkhana,138410,140300,37000,34260,32370,1890,0,payday+weekend,0,,139240
2026-05-15T12:00:00+00:00,train,AGT-SYL-008,Amberkhana,140300,139240,37000,28170,29230,0,0,payday+weekend,0,,136560
2026-05-15T13:00:00+00:00,train,AGT-SYL-008,Amberkhana,139240,136560,37000,29140,31820,0,0,payday+weekend,0,,132310
2026-05-15T14:00:00+00:00,train,AGT-SYL-008,Amberkhana,136560,132310,37000,25430,29680,0,0,payday+weekend,0,,131300
2026-05-15T15:00:00+00:00,train,AGT-SYL-008,Amberkhana,132310,131300,37000,22830,23840,0,0,payday+weekend,0,,131340
2026-05-15T16:00:00+00:00,train,AGT-SYL-008,Amberkhana,131300,131340,37000,4000,3960,40,0,payday+weekend,0,,130780
2026-05-15T17:00:00+00:00,validation,AGT-SYL-008,Amberkhana,131340,130780,37000,4120,4680,0,0,payday+weekend,0,,130930
2026-05-15T18:00:00+00:00,validation,AGT-SYL-008,Amberkhana,130780,130930,37000,4180,4030,150,0,payday+weekend,0,,129670
2026-05-15T19:00:00+00:00,validation,AGT-SYL-008,Amberkhana,130930,129670,37000,3960,5220,0,0,payday+weekend,0,,129930
2026-05-15T20:00:00+00:00,validation,AGT-SYL-008,Amberkhana,129670,129930,37000,4420,4160,260,0,payday+weekend,0,,128440
2026-05-15T21:00:00+00:00,validation,AGT-SYL-008,Amberkhana,129930,128440,37000,3470,4960,0,0,payday+weekend,0,,128240
2026-05-15T22:00:00+00:00,validation,AGT-SYL-008,Amberkhana,128440,128240,37000,3760,3960,0,0,payday+weekend,0,,127450
2026-05-15T23:00:00+00:00,validation,AGT-SYL-008,Amberkhana,128240,127450,37000,4020,4810,0,0,payday+weekend,0,,127770
2026-05-16T00:00:00+00:00,validation,AGT-SYL-008,Amberkhana,127450,127770,37000,4810,4490,320,0,payday+weekend,0,,127040
2026-05-16T01:00:00+00:00,validation,AGT-SYL-008,Amberkhana,127770,127040,37000,3930,4660,0,0,payday+weekend,0,,121450
2026-05-16T02:00:00+00:00,validation,AGT-SYL-008,Amberkhana,127040,121450,37000,23990,29580,0,0,payday+weekend,0,,119810
2026-05-16T03:00:00+00:00,validation,AGT-SYL-008,Amberkhana,121450,119810,37000,26180,27820,0,0,payday+weekend,0,,119530
2026-05-16T04:00:00+00:00,validation,AGT-SYL-008,Amberkhana,119810,119530,37000,29500,29780,0,0,payday+weekend,0,,112470
2026-05-16T05:00:00+00:00,validation,AGT-SYL-008,Amberkhana,119530,112470,37000,27080,34140,0,0,payday+weekend,0,,106400
2026-05-16T06:00:00+00:00,validation,AGT-SYL-008,Amberkhana,112470,106400,37000,29360,35430,0,0,payday+weekend,0,,93170
2026-05-16T07:00:00+00:00,validation,AGT-SYL-008,Amberkhana,106400,93170,37000,30920,44150,0,0,payday+weekend,0,,97860
2026-05-16T08:00:00+00:00,validation,AGT-SYL-008,Amberkhana,93170,97860,37000,35220,30530,4690,0,payday+weekend,0,,100060
2026-05-16T09:00:00+00:00,validation,AGT-SYL-008,Amberkhana,97860,100060,37000,37150,34950,2200,0,payday+weekend,0,,96010
2026-05-16T10:00:00+00:00,validation,AGT-SYL-008,Amberkhana,100060,96010,37000,31480,35530,0,0,payday+weekend,0,,88670
2026-05-16T11:00:00+00:00,validation,AGT-SYL-008,Amberkhana,96010,88670,37000,34000,41340,0,0,payday+weekend,0,,90010
2026-05-16T12:00:00+00:00,validation,AGT-SYL-008,Amberkhana,88670,90010,37000,27750,26410,1340,0,payday+weekend,0,,83850
2026-05-16T13:00:00+00:00,validation,AGT-SYL-008,Amberkhana,90010,83850,37000,25500,31660,0,0,payday+weekend,0,,79540
2026-05-16T14:00:00+00:00,validation,AGT-SYL-008,Amberkhana,83850,79540,37000,26490,30800,0,0,payday+weekend,0,,76220
2026-05-16T15:00:00+00:00,validation,AGT-SYL-008,Amberkhana,79540,76220,37000,21460,24780,0,0,payday+weekend,0,,76340
2026-05-16T16:00:00+00:00,validation,AGT-SYL-008,Amberkhana,76220,76340,37000,3810,3690,120,0,payday+weekend,0,,76340
2026-05-16T17:00:00+00:00,validation,AGT-SYL-008,Amberkhana,76340,76340,37000,4330,4330,0,0,payday+weekend,0,,75980
2026-05-16T18:00:00+00:00,validation,AGT-SYL-008,Amberkhana,76340,75980,37000,4160,4520,0,0,payday+weekend,0,,75900
2026-05-16T19:00:00+00:00,validation,AGT-SYL-008,Amberkhana,75980,75900,37000,3970,4050,0,0,payday+weekend,0,,76120
2026-05-16T20:00:00+00:00,validation,AGT-SYL-008,Amberkhana,75900,76120,37000,4610,4390,220,0,payday+weekend,0,,75590
2026-05-16T21:00:00+00:00,validation,AGT-SYL-008,Amberkhana,76120,75590,37000,3940,4470,0,0,payday+weekend,0,,75360
2026-05-16T22:00:00+00:00,validation,AGT-SYL-008,Amberkhana,75590,75360,37000,3940,4170,0,0,payday+weekend,0,,75370
2026-05-16T23:00:00+00:00,validation,AGT-SYL-008,Amberkhana,75360,75370,37000,4070,4060,10,0,payday+weekend,0,,75020
2026-05-17T00:00:00+00:00,validation,AGT-SYL-008,Amberkhana,75370,75020,37000,2260,2610,0,0,routine,0,,74620
2026-05-17T01:00:00+00:00,validation,AGT-SYL-008,Amberkhana,75020,74620,37000,2490,2890,0,0,routine,0,,74230
2026-05-17T02:00:00+00:00,validation,AGT-SYL-008,Amberkhana,74620,74230,37000,15850,16240,0,0,routine,0,,72060
2026-05-17T03:00:00+00:00,validation,AGT-SYL-008,Amberkhana,74230,72060,37000,15360,17530,0,0,routine,0,,69190
2026-05-17T04:00:00+00:00,validation,AGT-SYL-008,Amberkhana,72060,69190,37000,19000,21870,0,0,routine,0,,62410
2026-05-17T05:00:00+00:00,validation,AGT-SYL-008,Amberkhana,69190,62410,37000,18070,24850,0,0,routine,0,,60210
2026-05-17T06:00:00+00:00,validation,AGT-SYL-008,Amberkhana,62410,60210,37000,20570,22770,0,0,routine,0,,59760
2026-05-17T07:00:00+00:00,validation,AGT-SYL-008,Amberkhana,60210,59760,37000,19870,20320,0,0,routine,0,,59050
2026-05-17T08:00:00+00:00,validation,AGT-SYL-008,Amberkhana,59760,59050,37000,21050,21760,0,0,routine,0,,52050
2026-05-17T09:00:00+00:00,validation,AGT-SYL-008,Amberkhana,59050,52050,37000,20370,27370,0,0,routine,1,360,54640
2026-05-17T10:00:00+00:00,validation,AGT-SYL-008,Amberkhana,52050,54640,37000,22350,19760,2590,0,routine,1,300,53160
2026-05-17T11:00:00+00:00,validation,AGT-SYL-008,Amberkhana,54640,53160,37000,19970,21450,0,0,routine,1,240,49270
2026-05-17T12:00:00+00:00,validation,AGT-SYL-008,Amberkhana,53160,49270,37000,19140,23030,0,0,routine,1,180,43550
2026-05-17T13:00:00+00:00,validation,AGT-SYL-008,Amberkhana,49270,43550,37000,15040,20760,0,0,routine,1,120,42740
2026-05-17T14:00:00+00:00,validation,AGT-SYL-008,Amberkhana,43550,42740,37000,15620,16430,0,0,routine,1,60,10600
2026-05-17T15:00:00+00:00,validation,AGT-SYL-008,Amberkhana,42740,10600,37000,16820,48960,0,0,routine,1,60,0
2026-05-17T16:00:00+00:00,validation,AGT-SYL-008,Amberkhana,10600,0,37000,2020,36360,0,0,routine,1,60,0
2026-05-17T17:00:00+00:00,validation,AGT-SYL-008,Amberkhana,0,0,37000,2510,38450,0,0,routine,1,60,0
2026-05-17T18:00:00+00:00,validation,AGT-SYL-008,Amberkhana,0,0,37000,2050,2490,0,0,routine,1,60,0
2026-05-17T19:00:00+00:00,validation,AGT-SYL-008,Amberkhana,0,0,37000,2190,3030,0,0,routine,1,60,10
2026-05-17T20:00:00+00:00,validation,AGT-SYL-008,Amberkhana,0,10,37000,2820,2810,10,0,routine,1,60,0
2026-05-17T21:00:00+00:00,validation,AGT-SYL-008,Amberkhana,10,0,37000,2260,2570,0,0,routine,1,60,950
2026-05-17T22:00:00+00:00,validation,AGT-SYL-008,Amberkhana,0,950,37000,2650,1700,950,0,routine,1,60,50
2026-05-17T23:00:00+00:00,validation,AGT-SYL-008,Amberkhana,950,50,37000,2410,3310,0,0,routine,1,60,0
2026-05-18T00:00:00+00:00,validation,AGT-SYL-008,Amberkhana,50,0,37000,3510,3980,0,0,festival_demand,1,60,0
2026-05-18T01:00:00+00:00,validation,AGT-SYL-008,Amberkhana,0,0,37000,2870,3670,0,0,festival_demand,0,,162930
2026-05-18T02:00:00+00:00,validation,AGT-SYL-008,Amberkhana,0,162930,37000,18980,21050,0,165000,festival_demand,0,,165500
2026-05-18T03:00:00+00:00,validation,AGT-SYL-008,Amberkhana,162930,165500,37000,23850,21280,2570,0,festival_demand,0,,162240
2026-05-18T04:00:00+00:00,validation,AGT-SYL-008,Amberkhana,165500,162240,37000,23440,26700,0,0,festival_demand,0,,158910
2026-05-18T05:00:00+00:00,validation,AGT-SYL-008,Amberkhana,162240,158910,37000,29510,32840,0,0,festival_demand,0,,159760
2026-05-18T06:00:00+00:00,validation,AGT-SYL-008,Amberkhana,158910,159760,37000,30750,29900,850,0,festival_demand,0,,155920
2026-05-18T07:00:00+00:00,validation,AGT-SYL-008,Amberkhana,159760,155920,37000,28600,32440,0,0,festival_demand,0,,154560
2026-05-18T08:00:00+00:00,validation,AGT-SYL-008,Amberkhana,155920,154560,37000,32960,34320,0,0,festival_demand,0,,155120
2026-05-18T09:00:00+00:00,validation,AGT-SYL-008,Amberkhana,154560,155120,37000,32860,32300,560,0,festival_demand,0,,151930
2026-05-18T10:00:00+00:00,validation,AGT-SYL-008,Amberkhana,155120,151930,37000,31070,34260,0,0,festival_demand,0,,145450
2026-05-18T11:00:00+00:00,validation,AGT-SYL-008,Amberkhana,151930,145450,37000,29200,35680,0,0,festival_demand,1,360,145850
2026-05-18T12:00:00+00:00,validation,AGT-SYL-008,Amberkhana,145450,145850,37000,28710,28310,400,0,festival_demand,1,300,142410
2026-05-18T13:00:00+00:00,validation,AGT-SYL-008,Amberkhana,145850,142410,37000,24080,27520,0,0,festival_demand,1,240,140530
2026-05-18T14:00:00+00:00,validation,AGT-SYL-008,Amberkhana,142410,140530,37000,22830,24710,0,0,festival_demand,1,180,99280
2026-05-18T15:00:00+00:00,validation,AGT-SYL-008,Amberkhana,140530,99280,37000,19190,60440,0,0,festival_demand,1,120,58210
2026-05-18T16:00:00+00:00,validation,AGT-SYL-008,Amberkhana,99280,58210,37000,3350,44420,0,0,festival_demand,1,60,23170
2026-05-18T17:00:00+00:00,validation,AGT-SYL-008,Amberkhana,58210,23170,37000,3810,38850,0,0,festival_demand,1,60,22270
2026-05-18T18:00:00+00:00,validation,AGT-SYL-008,Amberkhana,23170,22270,37000,3010,3910,0,0,festival_demand,1,60,22430
2026-05-18T19:00:00+00:00,validation,AGT-SYL-008,Amberkhana,22270,22430,37000,3740,3580,160,0,festival_demand,1,60,21870
2026-05-18T20:00:00+00:00,test,AGT-SYL-008,Amberkhana,22430,21870,37000,3750,4310,0,0,festival_demand,1,60,20980
2026-05-18T21:00:00+00:00,test,AGT-SYL-008,Amberkhana,21870,20980,37000,3510,4400,0,0,festival_demand,1,60,20340
2026-05-18T22:00:00+00:00,test,AGT-SYL-008,Amberkhana,20980,20340,37000,3630,4270,0,0,festival_demand,1,60,19700
2026-05-18T23:00:00+00:00,test,AGT-SYL-008,Amberkhana,20340,19700,37000,3360,4000,0,0,festival_demand,1,60,19930
2026-05-19T00:00:00+00:00,test,AGT-SYL-008,Amberkhana,19700,19930,37000,3750,3520,230,0,festival_demand,1,60,19580
2026-05-19T01:00:00+00:00,test,AGT-SYL-008,Amberkhana,19930,19580,37000,3640,3990,0,0,festival_demand,1,60,22740
2026-05-19T02:00:00+00:00,test,AGT-SYL-008,Amberkhana,19580,22740,37000,22950,19790,3160,0,festival_demand,1,60,17710
2026-05-19T03:00:00+00:00,test,AGT-SYL-008,Amberkhana,22740,17710,37000,20480,25510,0,0,festival_demand,1,60,14750
2026-05-19T04:00:00+00:00,test,AGT-SYL-008,Amberkhana,17710,14750,37000,26630,29590,0,0,festival_demand,1,60,17510
2026-05-19T05:00:00+00:00,test,AGT-SYL-008,Amberkhana,14750,17510,37000,30160,27400,2760,0,festival_demand,1,60,11060
2026-05-19T06:00:00+00:00,test,AGT-SYL-008,Amberkhana,17510,11060,37000,25690,32140,0,0,festival_demand,1,60,14310
2026-05-19T07:00:00+00:00,test,AGT-SYL-008,Amberkhana,11060,14310,37000,35660,32410,3250,0,festival_demand,1,60,13900
2026-05-19T08:00:00+00:00,test,AGT-SYL-008,Amberkhana,14310,13900,37000,33460,33870,0,0,festival_demand,1,60,2600
2026-05-19T09:00:00+00:00,test,AGT-SYL-008,Amberkhana,13900,2600,37000,31720,43020,0,0,festival_demand,0,,162000
2026-05-19T10:00:00+00:00,test,AGT-SYL-008,Amberkhana,2600,162000,37000,30450,36050,0,165000,festival_demand,1,360,168820
2026-05-19T11:00:00+00:00,test,AGT-SYL-008,Amberkhana,162000,168820,37000,32700,25880,6820,0,festival_demand,1,300,157540
2026-05-19T12:00:00+00:00,test,AGT-SYL-008,Amberkhana,168820,157540,37000,24470,35750,0,0,festival_demand,1,240,151410
2026-05-19T13:00:00+00:00,test,AGT-SYL-008,Amberkhana,157540,151410,37000,21710,27840,0,0,festival_demand,1,180,153200
2026-05-19T14:00:00+00:00,test,AGT-SYL-008,Amberkhana,151410,153200,37000,23520,21730,1790,0,festival_demand,1,120,39230
2026-05-19T15:00:00+00:00,test,AGT-SYL-008,Amberkhana,153200,39230,37000,20170,134140,0,0,festival_demand,1,60,0
2026-05-19T16:00:00+00:00,test,AGT-SYL-008,Amberkhana,39230,0,37000,4080,121310,0,0,festival_demand,1,60,0
2026-05-19T17:00:00+00:00,test,AGT-SYL-008,Amberkhana,0,0,37000,3520,122070,0,0,festival_demand,1,60,0
2026-05-19T18:00:00+00:00,test,AGT-SYL-008,Amberkhana,0,0,37000,3720,76580,0,0,festival_demand,1,60,30
2026-05-19T19:00:00+00:00,test,AGT-SYL-008,Amberkhana,0,30,37000,3330,3300,30,0,festival_demand,1,60,310
2026-05-19T20:00:00+00:00,test,AGT-SYL-008,Amberkhana,30,310,37000,3570,3290,280,0,festival_demand,1,60,0
2026-05-19T21:00:00+00:00,test,AGT-SYL-008,Amberkhana,310,0,37000,3470,4040,0,0,festival_demand,1,60,150
2026-05-19T22:00:00+00:00,test,AGT-SYL-008,Amberkhana,0,150,37000,3580,3430,150,0,festival_demand,1,60,0
2026-05-19T23:00:00+00:00,test,AGT-SYL-008,Amberkhana,150,0,37000,4540,5230,0,0,festival_demand,1,60,0
2026-05-20T00:00:00+00:00,test,AGT-SYL-008,Amberkhana,0,0,37000,4050,4160,0,0,festival_demand,1,60,0
2026-05-20T01:00:00+00:00,test,AGT-SYL-008,Amberkhana,0,0,37000,3680,4610,0,0,festival_demand,0,,164040
2026-05-20T02:00:00+00:00,test,AGT-SYL-008,Amberkhana,0,164040,37000,18970,19930,0,165000,festival_demand,0,,161990
2026-05-20T03:00:00+00:00,test,AGT-SYL-008,Amberkhana,164040,161990,37000,22960,25010,0,0,festival_demand,0,,161400
2026-05-20T04:00:00+00:00,test,AGT-SYL-008,Amberkhana,161990,161400,37000,25210,25800,0,0,festival_demand,0,,158590
2026-05-20T05:00:00+00:00,test,AGT-SYL-008,Amberkhana,161400,158590,37000,26550,29360,0,0,festival_demand,0,,154380
2026-05-20T06:00:00+00:00,test,AGT-SYL-008,Amberkhana,158590,154380,37000,30310,34520,0,0,festival_demand,0,,151880
2026-05-20T07:00:00+00:00,test,AGT-SYL-008,Amberkhana,154380,151880,37000,34010,36510,0,0,festival_demand,0,,145750
2026-05-20T08:00:00+00:00,test,AGT-SYL-008,Amberkhana,151880,145750,37000,33110,39240,0,0,festival_demand,0,,148670
2026-05-20T09:00:00+00:00,test,AGT-SYL-008,Amberkhana,145750,148670,37000,37320,34400,2920,0,festival_demand,0,,156160
2026-05-20T10:00:00+00:00,test,AGT-SYL-008,Amberkhana,148670,156160,37000,35080,27590,7490,0,festival_demand,0,,149330
2026-05-20T11:00:00+00:00,test,AGT-SYL-008,Amberkhana,156160,149330,37000,22210,29040,0,0,festival_demand,0,,145810
2026-05-20T12:00:00+00:00,test,AGT-SYL-008,Amberkhana,149330,145810,37000,24770,28290,0,0,festival_demand,0,,141030
2026-05-20T13:00:00+00:00,test,AGT-SYL-008,Amberkhana,145810,141030,37000,25290,30070,0,0,festival_demand,0,,142930
2026-05-20T14:00:00+00:00,test,AGT-SYL-008,Amberkhana,141030,142930,37000,23620,21720,1900,0,festival_demand,0,,141540
2026-05-20T15:00:00+00:00,test,AGT-SYL-008,Amberkhana,142930,141540,37000,19900,21290,0,0,festival_demand,0,,141410
2026-05-20T16:00:00+00:00,test,AGT-SYL-008,Amberkhana,141540,141410,37000,3600,3730,0,0,festival_demand,0,,141120
2026-05-20T17:00:00+00:00,test,AGT-SYL-008,Amberkhana,141410,141120,37000,3730,4020,0,0,festival_demand,0,,139850
2026-05-20T18:00:00+00:00,test,AGT-SYL-008,Amberkhana,141120,139850,37000,3670,4940,0,0,festival_demand,0,,139080
2026-05-20T19:00:00+00:00,test,AGT-SYL-008,Amberkhana,139850,139080,37000,3320,4090,0,0,festival_demand,0,,139220
2026-05-20T20:00:00+00:00,test,AGT-SYL-008,Amberkhana,139080,139220,37000,4270,4130,140,0,festival_demand,0,,139120
2026-05-20T21:00:00+00:00,test,AGT-SYL-008,Amberkhana,139220,139120,37000,3950,4050,0,0,festival_demand,0,,138600
2026-05-20T22:00:00+00:00,test,AGT-SYL-008,Amberkhana,139120,138600,37000,3380,3900,0,0,festival_demand,0,,137720
2026-05-20T23:00:00+00:00,test,AGT-SYL-008,Amberkhana,138600,137720,37000,2910,3790,0,0,festival_demand,0,,136930
2026-05-21T00:00:00+00:00,test,AGT-SYL-008,Amberkhana,137720,136930,37000,3360,4150,0,0,festival_demand,0,,136350
2026-05-21T01:00:00+00:00,test,AGT-SYL-008,Amberkhana,136930,136350,37000,3440,4020,0,0,festival_demand,0,,132220
2026-05-21T02:00:00+00:00,test,AGT-SYL-008,Amberkhana,136350,132220,37000,19010,23140,0,0,festival_demand,0,,130740
2026-05-21T03:00:00+00:00,test,AGT-SYL-008,Amberkhana,132220,130740,37000,24330,25810,0,0,festival_demand,0,,123630
2026-05-21T04:00:00+00:00,test,AGT-SYL-008,Amberkhana,130740,123630,37000,24810,31920,0,0,festival_demand,0,,118200
